Type,Agreement,Description,Year,Community,Also Known As,Name,Town,Source
SEA,Ktunaxa Nation SEA - 2019,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,yaqan nuʔkiy,Lower Kootenay Band,yaqan nuʔkiy,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Ktunaxa Nation SEA - 2019,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,ʔakink̓umǂasnuqǂiʔit,Tobacco Plains Band,ʔakink̓umǂasnuqǂiʔit,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Ktunaxa Nation SEA - 2019,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,ʔakisq̓nuk First Nation,,ʔakisq̓nuk,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Ktunaxa Nation SEA - 2019,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,ʔaq̓am,St. Mary’s Band,ʔaq̓am,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Nanwakolas Council SEA - 2016,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2016,Da'naxda'xw Awaetlala First Nation,,Da'anaxda'xw Awaetlala,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Nanwakolas Council SEA - 2016,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2016,K'omoks First Nation,,K'omoks,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Nanwakolas Council SEA - 2016,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2016,Mamallllkulla-Qwe'qwa'sot'em First Nation,,Mamalilikulla-QweʼQwaʼSotʼEm,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Nanwakolas Council SEA - 2016,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2016,Tlowitsis First Nation,,Tlowitsis,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Nanwakolas Council SEA - 2016,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2016,We Wai Kai,Cape Mudge First Nation,We Wai Kai,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Nanwakolas Council SEA - 2016,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2016,Wei Wai Kum,Campbell River First Nation,Wei Wai Kum,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Aitchelitz Band,,Aitchelitz,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Chawathil First Nation,,Chawathil,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Cheam First Nation,,Cheam,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Kwaw-Kwaw-Apilt First Nation,,Kwaw-Kwaw-Apilt,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Leq’á:mel First Nation,,Leq’á:mel,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Scowlitz First Nation,,Scowlitz,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Shxw’ow’hamel First Nation,,Shxw’ow’hamel,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Shxwhá:y Village,,Shxwhá:y Village,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Skawahlook First Nation,,Skawahlook,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Skowkale First Nation,,Skowkale,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Skwah First Nation,,Skwah,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Soowahlie First Nation,,Soowahlie,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Squiala First Nation,,Squiala,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Sumas First Nation,,Sumas,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Ts’elxwéyeqw Tribe,,Ts’elxwéyeqw Tribe,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Tzeachten First Nation,,Tzeachten,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Yakweakwioose First Nation,,Yakweakwioose,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"S’ólh Téméxw Stewardship Alliance SEA Amendment 4 – Spring 2019 (June 28, 2019 Replacement)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2019,Yale First Nation,,Yale,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"Stó:lō First Nations - SEA Amendment 1 - Fall 2014 (November 5, 2014)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2014,Stó:lō First Nations,,Stó:lō,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"Stó:lō First Nations - SEA Amendment 2 - Winter 2015 (February 16, 2015)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2015,Stó:lō First Nations,,Stó:lō,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"Stó:lō First Nations - SEA Amendment 3 - Spring 2016 (May 9, 2016)",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2016,Stó:lō First Nations,,Stó:lō,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,"Stó:lō First Nations - SEA - April 1, 2014",Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2014,Stó:lō First Nations,,Stó:lō,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tahltan Central Council SEA - 2013,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2013,Iskut Band Council,,Iskut,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tahltan Central Council SEA - 2013,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2013,Tahltan Band Council,,Tahltan,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Taku River Tlingit First Nations SEA - Amended - 2015,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2015,Stó:lō First Nations,,Stó:lō,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tsilhqot'in National Government SEA Extension Agreement - 2013,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2013,?Esdilagh First Nation,Alexandria Indian Band,?Esdilagh,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tsilhqot'in National Government SEA Extension Agreement - 2013,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2013,Stone Indian Band,Yunesit'in,Stone,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tsilhqot'in National Government SEA Extension Agreement - 2013,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2013,Tl'etinqox-t'in Government Office,Anaham,Tl'etinqox-t'in Government Office,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tsilhqot'in National Government SEA Extension Agreement - 2013,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2013,Toosey Indian Band,,Toosey,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tsilhqot'in National Government SEA Extension Agreement - 2013,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2013,Tsi Del Del,Alexis Creek Indian Band,Tsi Del Del,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tsilhqot'in National Government SEA Respecting Lands & Resource Management - 2014,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2014,?Esdilagh First Nation,Alexandria Indian Band,?Esdilagh,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tsilhqot'in National Government SEA Respecting Lands & Resource Management - 2014,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2014,Tl'etinqox-t'in Government Office,Anaham,Tl'etinqox-t'in Government Office,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tsilhqot'in National Government SEA Respecting Lands & Resource Management - 2014,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2014,Toosey Indian Band,,Toosey,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tsilhqot'in National Government SEA Respecting Lands & Resource Management - 2014,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2014,Tsi Del Del,Alexis Creek Indian Band,Tsi Del Del,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
SEA,Tsilhqot'in National Government SEA Respecting Lands & Resource Management - 2014,Strategic Engagement Agreements (SEAs) establish mutually agreed upon procedures for consultation and accommodation.,2014,Xeni Gwet'in First Nations Government,,Xeni Gwet'in Government,,https://www2.gov.bc.ca/gov/content/environment/natural-resource-stewardship/consulting-with-first-nations/first-nations-negotiations/strategic-engagement-agreements
